letter,hand,x0,y0,z0,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20
A,right,0.4569152295589447,0.5782120823860168,-2.745811116255936e-7,0.5010173916816711,0.5445516705513,-0.011297536082565784,0.5315797328948975,0.4741692841053009,-0.012537366710603237,0.5367860794067383,0.40567806363105774,-0.013696089386940002,0.5341061949729919,0.3542886972427368,-0.012108640745282173,0.5052134394645691,0.4141775369644165,-0.002795415697619319,0.5061279535293579,0.3552873432636261,-0.021923011168837547,0.5020068287849426,0.41179242730140686,-0.029570575803518295,0.5007591843605042,0.44740909337997437,-0.030497552827000618,0.47649067640304565,0.4137595593929291,-0.00299819209612906,0.4760848879814148,0.35842418670654297,-0.022293804213404655,0.47529858350753784,0.42732182145118713,-0.02375379391014576,0.4763965904712677,0.45706695318222046,-0.019466523081064224,0.44822078943252563,0.4218526780605316,-0.006552570499479771,0.4474838674068451,0.36545389890670776,-0.02794836461544037,0.45095738768577576,0.43483391404151917,-0.01965191774070263,0.45327094197273254,0.4665045440196991,-0.007879306562244892,0.4191283881664276,0.4370478093624115,-0.010764523409307003,0.41979289054870605,0.3927377760410309,-0.024356326088309288,0.4270583987236023,0.4404887855052948,-0.01698685809969902,0.4307071566581726,0.46847549080848694,-0.00721304165199399
A,right,0.4562600553035736,0.5767196416854858,-2.5860779828690283e-7,0.49959272146224976,0.5442172288894653,-0.012253188528120518,0.5317528247833252,0.4768034517765045,-0.014409378170967102,0.5385238528251648,0.40721285343170166,-0.01638009026646614,0.5347325205802917,0.3546220064163208,-0.015777284279465675,0.5056153535842896,0.4132176339626312,-0.003341515315696597,0.5067455172538757,0.3550923466682434,-0.02279070019721985,0.5023956894874573,0.4084753096103668,-0.031067688018083572,0.5010629892349243,0.4457440972328186,-0.03238922357559204,0.477277010679245,0.4122040569782257,-0.0033154324628412724,0.476715087890625,0.3580176830291748,-0.023126879706978798,0.4758937954902649,0.4261110723018646,-0.02494688890874386,0.47795385122299194,0.45793411135673523,-0.020680880174040794,0.4492688775062561,0.42035722732543945,-0.006706215441226959,0.44827747344970703,0.3653315305709839,-0.028401430696249008,0.451793372631073,0.43333351612091064,-0.02032151259481907,0.4547905921936035,0.4661904275417328,-0.008578390814363956,0.42034801840782166,0.4366609454154968,-0.010879486799240112,0.42139407992362976,0.394559770822525,-0.025062814354896545,0.42834997177124023,0.4420221745967865,-0.01801462098956108,0.43201398849487305,0.47000744938850403,-0.008300173096358776
A,right,0.4566211998462677,0.5791404247283936,-2.6173799483331095e-7,0.49983829259872437,0.5457784533500671,-0.012057086452841759,0.5311683416366577,0.47804415225982666,-0.013887077569961548,0.5385136008262634,0.4087011516094208,-0.01564757525920868,0.5345872640609741,0.3558248281478882,-0.014767325483262539,0.5055148601531982,0.415560245513916,-0.003251707414165139,0.5062737464904785,0.3564944565296173,-0.022759053856134415,0.5011156797409058,0.4107762277126312,-0.030924517661333084,0.4994506239891052,0.44931623339653015,-0.03203640878200531,0.4773796498775482,0.41427427530288696,-0.0032024828251451254,0.47669869661331177,0.3586743175983429,-0.02311810292303562,0.4750543236732483,0.42630305886268616,-0.024832269176840782,0.4773242771625519,0.4591567814350128,-0.020431028679013252,0.4495478570461273,0.42176949977874756,-0.006601863540709019,0.4483780562877655,0.3658333420753479,-0.0282606091350317,0.45110073685646057,0.43322837352752686,-0.020465774461627007,0.45438721776008606,0.4670409858226776,-0.008848813362419605,0.4206973910331726,0.43709665536880493,-0.010811998508870602,0.42095232009887695,0.3941897451877594,-0.025272397324442863,0.42794159054756165,0.4404802620410919,-0.018879013136029243,0.43261823058128357,0.4694540500640869,-0.009543745778501034
A,right,0.4573447108268738,0.5792707800865173,-2.596764261397766e-7,0.5005967020988464,0.5455746054649353,-0.011103590950369835,0.5309544801712036,0.4763159453868866,-0.012455989606678486,0.5381026864051819,0.40741556882858276,-0.013895451091229916,0.5345808863639832,0.35519248247146606,-0.012850679457187653,0.5052034258842468,0.41441747546195984,-0.0023347726091742516,0.5062639117240906,0.35497337579727173,-0.021092761307954788,0.501786470413208,0.40897053480148315,-0.029253581538796425,0.5000657439231873,0.4462028443813324,-0.030600175261497498,0.4771733283996582,0.4125535190105438,-0.0026496548671275377,0.4765433967113495,0.35797902941703796,-0.021638361737132072,0.4755798578262329,0.42558997869491577,-0.023669861257076263,0.47683408856391907,0.4568471312522888,-0.019839035347104073,0.4493979811668396,0.4200039803981781,-0.006216386333107948,0.4482545256614685,0.364679753780365,-0.0270015187561512,0.4517069458961487,0.4323172867298126,-0.01924700103700161,0.45413318276405334,0.4651325047016144,-0.00800410471856594,0.4206165075302124,0.4353102445602417,-0.010488337837159634,0.42073485255241394,0.39214634895324707,-0.024145813658833504,0.42813384532928467,0.43848860263824463,-0.017227109521627426,0.4322504997253418,0.4664342403411865,-0.007760325446724892
A,right,0.4563335180282593,0.578450083732605,-2.62602526390765e-7,0.5000680088996887,0.5441882014274597,-0.011646116152405739,0.5311456322669983,0.4764728546142578,-0.013551207259297371,0.5377442836761475,0.40807443857192993,-0.015566994436085224,0.5343408584594727,0.35551369190216064,-0.015031005255877972,0.5057361125946045,0.41413989663124084,-0.002710533095523715,0.5066430568695068,0.35495567321777344,-0.022301817312836647,0.502821683883667,0.4092283248901367,-0.030947556719183922,0.5016537308692932,0.4466157853603363,-0.03243900462985039,0.4773978292942047,0.41320133209228516,-0.0030295047909021378,0.4767877161502838,0.357098251581192,-0.02297762967646122,0.4759761393070221,0.4243197441101074,-0.025354627519845963,0.47759681940078735,0.4569426476955414,-0.021486179903149605,0.4496024549007416,0.42101359367370605,-0.006717344280332327,0.44866472482681274,0.3638359606266022,-0.028197700157761574,0.4519311189651489,0.43139660358428955,-0.020449157804250717,0.45472294092178345,0.4656878411769867,-0.008913734927773476,0.4208919405937195,0.437019020318985,-0.011180037632584572,0.4212816655635834,0.39282485842704773,-0.025214802473783493,0.428453654050827,0.4388261139392853,-0.01838676445186138,0.43277907371520996,0.4680083990097046,-0.008803042583167553
A,right,0.4577351212501526,0.579135000705719,-2.5014176685544953e-7,0.5012535452842712,0.5438779592514038,-0.011055261828005314,0.5307410359382629,0.47505971789360046,-0.012694591656327248,0.5384837985038757,0.4072530269622803,-0.01452643983066082,0.534869909286499,0.3548772633075714,-0.013849705457687378,0.5054038166999817,0.4140983819961548,-0.0023627341724932194,0.5068985223770142,0.3554421365261078,-0.021573804318904877,0.5027517080307007,0.4097385108470917,-0.03012632019817829,0.500584065914154,0.44645386934280396,-0.031783148646354675,0.47762033343315125,0.41262853145599365,-0.0029563347343355417,0.4772840738296509,0.35744380950927734,-0.02204051800072193,0.47631964087486267,0.4238119125366211,-0.024269070476293564,0.47686219215393066,0.45441943407058716,-0.020722053945064545,0.44989651441574097,0.4207209646701813,-0.006837344728410244,0.449174165725708,0.36496883630752563,-0.02753606252372265,0.45270413160324097,0.4315486550331116,-0.019613610580563545,0.45452815294265747,0.4635002911090851,-0.008383330889046192,0.4211805462837219,0.4364446997642517,-0.011475304141640663,0.42231106758117676,0.3938530385494232,-0.024899134412407875,0.4298330247402191,0.4394550323486328,-0.017700087279081345,0.4332418739795685,0.4668802320957184,-0.00813247263431549
A,right,0.4588220715522766,0.5785770416259766,-2.5621284294174984e-7,0.5021019577980042,0.5437330603599548,-0.011000304482877254,0.5318699479103088,0.4752890467643738,-0.0124654620885849,0.5389750003814697,0.4079044759273529,-0.014186440967023373,0.5352686643600464,0.35559529066085815,-0.013500374741852283,0.5054927468299866,0.41280290484428406,-0.0011584623716771603,0.506691575050354,0.3552003800868988,-0.02061685174703598,0.5029792189598083,0.40967413783073425,-0.02958221733570099,0.501435399055481,0.44751977920532227,-0.03125668317079544,0.4776802361011505,0.4117535948753357,-0.0016701044514775276,0.47729161381721497,0.35719695687294006,-0.021337801590561867,0.4762474596500397,0.42419737577438354,-0.023977411910891533,0.47750338912010193,0.45716091990470886,-0.020233118906617165,0.4498611390590668,0.4201757311820984,-0.005569922272115946,0.4491244852542877,0.3653503656387329,-0.02683795429766178,0.4523424804210663,0.43236008286476135,-0.01938425935804844,0.45486652851104736,0.4655389189720154,-0.008040920831263065,0.4212309420108795,0.43654292821884155,-0.010186329483985901,0.42230015993118286,0.393507719039917,-0.023837871849536896,0.4292120635509491,0.44041359424591064,-0.01677953451871872,0.4327942430973053,0.46926093101501465,-0.007093220483511686
A,right,0.4585406184196472,0.5796571373939514,-2.547238580064004e-7,0.5018982291221619,0.5448601841926575,-0.01143562514334917,0.53180992603302,0.47510021924972534,-0.01308415923267603,0.5392391681671143,0.4076709449291229,-0.014831027016043663,0.5357102751731873,0.35541296005249023,-0.014102201908826828,0.5061655640602112,0.4127458333969116,-0.002400497905910015,0.5075616836547852,0.355757474899292,-0.021679677069187164,0.5037017464637756,0.4105096757411957,-0.030147938057780266,0.5021312236785889,0.44661328196525574,-0.03158245608210564,0.4782300591468811,0.4118914306163788,-0.002803955227136612,0.4779801666736603,0.3573962152004242,-0.02208458073437214,0.4772752523422241,0.42417266964912415,-0.02420164830982685,0.4780091941356659,0.4553350806236267,-0.02026830054819584,0.4502898156642914,0.42030420899391174,-0.006599923130124807,0.4498370587825775,0.36560118198394775,-0.02776479721069336,0.45331311225891113,0.43281808495521545,-0.02026830054819584,0.4552346169948578,0.46548551321029663,-0.008994636125862598,0.42167991399765015,0.4365342855453491,-0.011123270727694035,0.42277804017066956,0.3936772048473358,-0.024756941944360733,0.43013840913772583,0.43986818194389343,-0.017827311530709267,0.43375301361083984,0.46831321716308594,-0.008288947865366936
A,right,0.45851510763168335,0.5781329274177551,-2.640211107518553e-7,0.5025205016136169,0.5432949066162109,-0.010430571623146534,0.5318269729614258,0.4734480082988739,-0.011378278024494648,0.5386254787445068,0.40608978271484375,-0.012593433260917664,0.5360859632492065,0.3545578122138977,-0.011343392543494701,0.5070931911468506,0.4115403890609741,-0.0013844927307218313,0.5084896087646484,0.35378047823905945,-0.020430898293852806,0.5042200088500977,0.4088370203971863,-0.028721867129206657,0.5021600127220154,0.4466034770011902,-0.029977720230817795,0.4789297878742218,0.41041454672813416,-0.0019942510407418013,0.4783351421356201,0.3559627830982208,-0.02105882577598095,0.47709402441978455,0.423923522233963,-0.02302400767803192,0.4780305027961731,0.4563257694244385,-0.01896573416888714,0.45083773136138916,0.4189170300960541,-0.005912983790040016,0.44990986585617065,0.36406946182250977,-0.02672179974615574,0.4529463052749634,0.4318809509277344,-0.018930848687887192,0.45504772663116455,0.46472135186195374,-0.007506059017032385,0.42180609703063965,0.4353153109550476,-0.01047127041965723,0.4223301112651825,0.392238050699234,-0.023524023592472076,0.4295085072517395,0.43834736943244934,-0.016221459954977036,0.43313056230545044,0.4660798907279968,-0.006529282778501511
A,right,0.4595348834991455,0.5757471919059753,-2.572946584677993e-7,0.5020636916160583,0.5447133779525757,-0.012344825081527233,0.5332564115524292,0.47627973556518555,-0.014471260830760002,0.5408614277839661,0.4074859321117401,-0.01631033979356289,0.5376366376876831,0.354736864566803,-0.01555172074586153,0.5084013342857361,0.412014365196228,-0.004290228709578514,0.5091829895973206,0.35478290915489197,-0.023885052651166916,0.5052179098129272,0.409721702337265,-0.032344818115234375,0.5036836266517639,0.4471302330493927,-0.03367815166711807,0.480272114276886,0.41124841570854187,-0.004094826523214579,0.47918081283569336,0.3570440411567688,-0.023793097585439682,0.4784257411956787,0.4245879054069519,-0.025724131613969803,0.4799533784389496,0.4566161632537842,-0.02156321331858635,0.4524996280670166,0.4193160831928253,-0.007252871990203857,0.45089927315711975,0.36558517813682556,-0.028229879215359688,0.454594224691391,0.4324294328689575,-0.020298846065998077,0.4576474130153656,0.4649096131324768,-0.008804596029222012,0.42404213547706604,0.434880793094635,-0.011241376399993896,0.4247112572193146,0.3940627872943878,-0.02445976436138153,0.4317498505115509,0.439579576253891,-0.01733332872390747,0.43567097187042236,0.4667736887931824,-0.007724136114120483
